Produced by "The Resistance", Tue Jun 18 20:01:08 2019
---------------------------------------------------------
Parameters: b = 3, l = 1, level = 2, crosswires = 3
---------------------------------------------------------
y	x	potential
8	3	0.0423851
9	4	0.0775676
10	4	0.0791749
11	4	0.0786868
12	3	0.0555924
13	4	0.0749465
14	4	0.0724086
15	4	0.0691206
16	3	0.0375291
17	4	0.0278399
18	4	0.0250065
19	4	0.0278399
20	3	0.0375291
21	4	0.0691206
22	4	0.0724086
23	4	0.0749465
24	3	0.0555924
25	4	0.0786868
26	4	0.0791749
27	4	0.0775676
28	3	0.0423851
29	4	0.0324195
30	4	0.0304312
31	4	0.035375
32	3	0.049171
33	4	0.0938298
34	4	0.097335
35	4	0.0988291
36	3	0.0712204
35	5	0.126438
35	6	0.154716
34	5	0.125769
36	5	0.126438
34	6	0.154609
33	5	0.124693
33	6	0.154479
32	5	0.124693
33	7	0.184136
32	6	0.154479
34	7	0.183474
35	7	0.1831
36	6	0.154716
35	8	0.21111
36	7	0.1831
34	8	0.21205
33	8	0.214455
32	7	0.184136
33	9	0.244774
33	10	0.268765
32	9	0.25525
34	9	0.240626
34	10	0.266561
35	9	0.23912
35	10	0.265624
36	9	0.23912
35	11	0.291191
36	10	0.265624
34	11	0.291229
33	11	0.291334
32	10	0.272391
31	10	0.276018
31	9	0.265726
31	11	0.291259
30	10	0.274695
30	9	0.26591
30	11	0.288921
29	10	0.267931
29	9	0.257309
29	11	0.283892
28	10	0.25583
27	10	0.243728
27	9	0.218861
27	11	0.268399
26	10	0.231821
26	9	0.206177
26	11	0.258716
25	10	0.218664
25	9	0.194832
25	11	0.245052
24	10	0.202952
23	10	0.187239
23	9	0.172331
23	11	0.197188
22	10	0.176486
22	9	0.164508
22	11	0.183204
21	10	0.170992
21	9	0.161254
21	11	0.175938
20	10	0.170291
19	10	0.169589
19	9	0.167295
19	11	0.1713
18	10	0.169473
18	9	0.168021
18	11	0.170691
17	10	0.169589
17	9	0.167295
17	11	0.1713
16	10	0.170291
15	10	0.170992
15	9	0.161254
15	11	0.175938
14	10	0.176486
14	9	0.164508
14	11	0.183204
13	10	0.187239
13	9	0.172331
13	11	0.197188
12	10	0.202952
11	10	0.218664
11	9	0.194832
11	11	0.245052
10	10	0.231821
10	9	0.206177
10	11	0.258716
9	10	0.243728
9	9	0.218861
9	11	0.268399
8	10	0.25583
7	10	0.267931
7	9	0.257309
7	11	0.283892
6	10	0.274695
6	9	0.26591
6	11	0.288921
5	10	0.276018
5	9	0.265726
5	11	0.291259
4	10	0.272391
3	10	0.268765
3	9	0.244774
3	11	0.291334
2	10	0.266561
2	9	0.240626
2	11	0.291229
1	10	0.265624
1	9	0.23912
1	11	0.291191
0	10	0.265624
1	12	0.316719
0	11	0.291191
2	12	0.31583
3	12	0.314045
4	11	0.291296
5	12	0.3088
6	12	0.305838
7	12	0.302571
8	11	0.276146
9	12	0.295007
10	12	0.28959
11	12	0.281709
12	11	0.22112
13	12	0.197188
14	12	0.183204
15	12	0.175938
16	11	0.173619
17	12	0.1713
18	12	0.170691
19	12	0.1713
20	11	0.173619
21	12	0.175938
22	12	0.183204
23	12	0.197188
24	11	0.22112
25	12	0.281709
26	12	0.28959
27	12	0.295007
28	11	0.276146
29	12	0.302571
30	12	0.305838
31	12	0.3088
32	11	0.291296
33	12	0.314045
34	12	0.31583
35	12	0.316719
36	11	0.291191
35	13	0.342248
35	14	0.369594
34	13	0.34043
36	13	0.342248
34	14	0.366888
33	13	0.336756
33	14	0.361
32	13	0.331549
31	13	0.326342
31	14	0.342263
30	13	0.322754
30	14	0.337589
29	13	0.321249
29	14	0.338239
28	13	0.321432
27	13	0.321615
27	14	0.349556
26	13	0.320465
26	14	0.352288
25	13	0.318366
25	14	0.352925
24	13	0.318366
25	15	0.38812
24	14	0.352925
26	15	0.386207
27	15	0.380424
28	14	0.343898
29	15	0.35022
30	15	0.3471
31	15	0.35349
32	14	0.351632
33	15	0.388725
34	15	0.396526
35	15	0.399647
36	14	0.369594
35	16	0.432821
36	15	0.399647
34	16	0.430844
33	16	0.426268
32	15	0.371108
31	16	0.35349
30	16	0.3471
29	16	0.35022
28	15	0.365322
27	16	0.420611
26	16	0.423994
25	16	0.425228
24	15	0.38812
25	17	0.462337
25	18	0.5
24	17	0.462337
26	17	0.461782
26	18	0.5
27	17	0.460798
27	18	0.5
28	17	0.460798
27	19	0.539202
28	18	0.5
26	19	0.538218
25	19	0.537663
24	18	0.5
25	20	0.574772
24	19	0.537663
26	20	0.576006
27	20	0.579389
28	19	0.539202
27	21	0.619576
27	22	0.650444
26	21	0.613793
28	21	0.634678
29	21	0.64978
29	20	0.64978
29	22	0.661761
30	21	0.6529
30	20	0.6529
30	22	0.662411
31	21	0.64651
31	20	0.64651
31	22	0.657737
32	21	0.628892
33	21	0.611275
33	20	0.573732
33	22	0.639
34	21	0.603474
34	20	0.569156
34	22	0.633112
35	21	0.600353
35	20	0.567179
35	22	0.630406
36	21	0.600353
35	23	0.657752
36	22	0.630406
34	23	0.65957
33	23	0.663244
32	22	0.648368
31	23	0.673658
30	23	0.677246
29	23	0.678751
28	22	0.656102
27	23	0.678385
26	22	0.647712
26	23	0.679535
25	22	0.647075
25	21	0.61188
25	23	0.681634
24	22	0.647075
25	24	0.718291
24	23	0.681634
26	24	0.71041
27	24	0.704993
28	23	0.678568
29	24	0.697429
30	24	0.694162
31	24	0.6912
32	23	0.668451
33	24	0.685955
34	24	0.68417
35	24	0.683281
36	23	0.657752
35	25	0.708809
35	26	0.734376
34	25	0.708771
36	25	0.708809
34	26	0.733439
33	25	0.708666
33	26	0.731235
32	25	0.708704
31	25	0.708741
31	26	0.723982
30	25	0.711079
30	26	0.725305
29	25	0.716108
29	26	0.732069
28	25	0.723854
27	25	0.731601
27	26	0.756272
26	25	0.741284
26	26	0.768179
25	25	0.754948
25	26	0.781336
24	25	0.77888
23	25	0.802812
23	24	0.802812
23	26	0.812761
22	25	0.816796
22	24	0.816796
22	26	0.823514
21	25	0.824062
21	24	0.824062
21	26	0.829008
20	25	0.826381
19	25	0.8287
19	24	0.8287
19	26	0.830411
18	25	0.829309
18	24	0.829309
18	26	0.830527
17	25	0.8287
17	24	0.8287
17	26	0.830411
16	25	0.826381
15	25	0.824062
15	24	0.824062
15	26	0.829008
14	25	0.816796
14	24	0.816796
14	26	0.823514
13	25	0.802812
13	24	0.802812
13	26	0.812761
12	25	0.77888
11	25	0.754948
11	24	0.718291
11	26	0.781336
10	25	0.741284
10	24	0.71041
10	26	0.768179
9	25	0.731601
9	24	0.704993
9	26	0.756272
8	25	0.723854
7	25	0.716108
7	24	0.697429
7	26	0.732069
6	25	0.711079
6	24	0.694162
6	26	0.725305
5	25	0.708741
5	24	0.6912
5	26	0.723982
4	25	0.708704
3	25	0.708666
3	24	0.685955
3	26	0.731235
2	25	0.708771
2	24	0.68417
2	26	0.733439
1	25	0.708809
1	24	0.683281
1	26	0.734376
0	25	0.708809
1	27	0.76088
0	26	0.734376
2	27	0.759374
3	27	0.755226
4	26	0.727609
5	27	0.734274
6	27	0.73409
7	27	0.742691
8	26	0.74417
9	27	0.781139
10	27	0.793823
11	27	0.805168
12	26	0.797048
13	27	0.827669
14	27	0.835492
15	27	0.838746
16	26	0.829709
17	27	0.832705
18	27	0.831979
19	27	0.832705
20	26	0.829709
21	27	0.838746
22	27	0.835492
23	27	0.827669
24	26	0.797048
25	27	0.805168
26	27	0.793823
27	27	0.781139
28	26	0.74417
29	27	0.742691
30	27	0.73409
31	27	0.734274
32	26	0.727609
33	27	0.755226
34	27	0.759374
35	27	0.76088
36	26	0.734376
35	28	0.78889
36	27	0.76088
34	28	0.78795
33	28	0.785545
32	27	0.74475
31	28	0.734274
30	28	0.73409
29	28	0.742691
28	27	0.761915
27	28	0.812544
26	28	0.820806
25	28	0.829095
24	27	0.816419
23	28	0.846005
22	28	0.852038
21	28	0.85476
20	27	0.835726
19	28	0.832705
18	28	0.831979
17	28	0.832705
16	27	0.835726
15	28	0.85476
14	28	0.852038
13	28	0.846005
12	27	0.816419
11	28	0.829095
10	28	0.820806
9	28	0.812544
8	27	0.761915
7	28	0.742691
6	28	0.73409
5	28	0.734274
4	27	0.74475
3	28	0.785545
2	28	0.78795
1	28	0.78889
0	27	0.76088
1	29	0.8169
1	30	0.845284
0	29	0.8169
2	29	0.816526
2	30	0.845391
3	29	0.815864
3	30	0.845521
4	29	0.815864
3	31	0.875307
4	30	0.845521
2	31	0.874231
1	31	0.873562
0	30	0.845284
1	32	0.901171
0	31	0.873562
2	32	0.902665
3	32	0.90617
4	31	0.875307
3	33	0.937033
3	34	0.960035
2	33	0.931099
4	33	0.950829
5	33	0.964625
5	32	0.964625
5	34	0.973477
6	33	0.969569
6	32	0.969569
6	34	0.976501
7	33	0.967581
7	32	0.967581
7	34	0.975558
8	33	0.957615
9	33	0.947649
9	32	0.922432
9	34	0.966598
10	33	0.943952
10	32	0.920825
10	34	0.964078
11	33	0.943253
11	32	0.921313
11	34	0.963341
12	33	0.944408
13	33	0.945562
13	32	0.925054
13	34	0.964678
14	33	0.948109
14	32	0.927591
14	34	0.9665
15	33	0.952782
15	32	0.930879
15	34	0.969668
16	33	0.962471
17	33	0.97216
17	32	0.97216
17	34	0.979016
18	33	0.974994
18	32	0.974994
18	34	0.98066
19	33	0.97216
19	32	0.97216
19	34	0.979016
20	33	0.962471
21	33	0.952782
21	32	0.930879
21	34	0.969668
22	33	0.948109
22	32	0.927591
22	34	0.9665
23	33	0.945562
23	32	0.925054
23	34	0.964678
24	33	0.944408
25	33	0.943253
25	32	0.921313
25	34	0.963341
26	33	0.943952
26	32	0.920825
26	34	0.964078
27	33	0.947649
27	32	0.922432
27	34	0.966598
28	33	0.957615
29	33	0.967581
29	32	0.967581
29	34	0.975558
30	33	0.969569
30	32	0.969569
30	34	0.976501
31	33	0.964625
31	32	0.964625
31	34	0.973477
32	33	0.950829
33	33	0.937033
33	32	0.90617
33	34	0.960035
34	33	0.931099
34	32	0.902665
34	34	0.955917
35	33	0.92878
35	32	0.901171
35	34	0.954069
36	33	0.92878
35	35	0.977512
36	34	0.954069
34	35	0.978465
33	35	0.980432
32	34	0.966756
31	35	0.986027
30	35	0.9874
29	35	0.987072
28	34	0.971078
27	35	0.983588
26	35	0.982422
25	35	0.982024
24	34	0.964009
23	35	0.982639
22	35	0.983547
21	35	0.985047
20	34	0.974342
19	35	0.988902
18	35	0.989616
17	35	0.988902
16	34	0.974342
15	35	0.985047
14	35	0.983547
13	35	0.982639
12	34	0.964009
11	35	0.982024
10	35	0.982422
9	35	0.983588
8	34	0.971078
7	35	0.987072
6	35	0.9874
5	35	0.986027
4	34	0.966756
3	35	0.980432
2	34	0.955917
2	35	0.978465
1	34	0.954069
1	33	0.92878
1	35	0.977512
0	34	0.954069
0	35	0.977512
4	35	0.983229
8	35	0.98533
12	35	0.982331
16	35	0.986974
20	35	0.986974
24	35	0.982331
28	35	0.98533
32	35	0.983229
36	35	0.977512
0	33	0.92878
35	31	0.873562
35	30	0.845284
34	31	0.874231
36	31	0.873562
34	30	0.845391
33	31	0.875307
33	30	0.845521
32	31	0.875307
33	29	0.815864
32	30	0.845521
34	29	0.816526
35	29	0.8169
36	30	0.845284
36	29	0.8169
32	29	0.815864
27	31	0.897216
27	30	0.871516
26	31	0.897699
28	31	0.897216
26	30	0.873381
25	31	0.899373
25	30	0.876521
24	31	0.901959
23	31	0.904545
23	30	0.884094
22	31	0.907074
22	30	0.887182
21	31	0.908977
21	30	0.888978
20	31	0.908977
21	29	0.870774
20	30	0.888978
22	29	0.868584
23	29	0.864341
24	30	0.880307
25	29	0.853022
26	29	0.84779
27	29	0.84395
28	30	0.871516
28	29	0.84395
24	29	0.858681
20	29	0.870774
15	31	0.908977
15	30	0.888978
14	31	0.907074
16	31	0.908977
14	30	0.887182
13	31	0.904545
13	30	0.884094
12	31	0.901959
11	31	0.899373
11	30	0.876521
10	31	0.897699
10	30	0.873381
9	31	0.897216
9	30	0.871516
8	31	0.897216
9	29	0.84395
8	30	0.871516
10	29	0.84779
11	29	0.853022
12	30	0.880307
13	29	0.864341
14	29	0.868584
15	29	0.870774
16	30	0.888978
16	29	0.870774
12	29	0.858681
8	29	0.84395
1	23	0.657752
1	22	0.630406
0	23	0.657752
2	23	0.65957
2	22	0.633112
3	23	0.663244
3	22	0.639
4	23	0.668451
5	23	0.673658
5	22	0.657737
6	23	0.677246
6	22	0.662411
7	23	0.678751
7	22	0.661761
8	23	0.678568
9	23	0.678385
9	22	0.650444
10	23	0.679535
10	22	0.647712
11	23	0.681634
11	22	0.647075
12	23	0.681634
11	21	0.61188
12	22	0.647075
10	21	0.613793
9	21	0.619576
8	22	0.656102
7	21	0.64978
6	21	0.6529
5	21	0.64651
4	22	0.648368
3	21	0.611275
2	21	0.603474
1	21	0.600353
0	22	0.630406
1	20	0.567179
0	21	0.600353
2	20	0.569156
3	20	0.573732
4	21	0.628892
5	20	0.64651
6	20	0.6529
7	20	0.64978
8	21	0.634678
9	20	0.579389
10	20	0.576006
11	20	0.574772
12	21	0.61188
11	19	0.537663
11	18	0.5
10	19	0.538218
12	19	0.537663
10	18	0.5
9	19	0.539202
9	18	0.5
8	19	0.539202
9	17	0.460798
8	18	0.5
10	17	0.461782
11	17	0.462337
12	18	0.5
11	16	0.425228
12	17	0.462337
10	16	0.423994
9	16	0.420611
8	17	0.460798
9	15	0.380424
9	14	0.349556
8	15	0.365322
10	15	0.386207
10	14	0.352288
11	15	0.38812
11	14	0.352925
12	15	0.38812
11	13	0.318366
12	14	0.352925
10	13	0.320465
9	13	0.321615
8	14	0.343898
7	14	0.338239
7	13	0.321249
7	15	0.35022
6	14	0.337589
6	13	0.322754
6	15	0.3471
5	14	0.342263
5	13	0.326342
5	15	0.35349
4	14	0.351632
3	14	0.361
3	13	0.336756
3	15	0.388725
2	14	0.366888
2	13	0.34043
2	15	0.396526
1	14	0.369594
1	13	0.342248
1	15	0.399647
0	14	0.369594
1	16	0.432821
0	15	0.399647
2	16	0.430844
3	16	0.426268
4	15	0.371108
5	16	0.35349
6	16	0.3471
7	16	0.35022
3	17	0.46381
3	18	0.5
2	17	0.465162
4	17	0.46381
2	18	0.5
1	17	0.465994
1	18	0.5
0	17	0.465994
1	19	0.534006
0	18	0.5
2	19	0.534838
3	19	0.53619
4	18	0.5
4	19	0.53619
0	19	0.534006
0	13	0.342248
4	13	0.331549
8	13	0.321432
12	13	0.318366
24	21	0.61188
35	19	0.534006
35	18	0.5
34	19	0.534838
36	19	0.534006
34	18	0.5
33	19	0.53619
33	18	0.5
32	19	0.53619
33	17	0.46381
32	18	0.5
34	17	0.465162
35	17	0.465994
36	18	0.5
36	17	0.465994
32	17	0.46381
1	8	0.21111
0	9	0.23912
2	8	0.21205
3	8	0.214455
4	9	0.25525
5	8	0.265726
6	8	0.26591
7	8	0.257309
8	9	0.238085
9	8	0.187456
10	8	0.179194
11	8	0.170905
12	9	0.183581
13	8	0.153995
14	8	0.147962
15	8	0.14524
16	9	0.164274
17	8	0.167295
18	8	0.168021
19	8	0.167295
20	9	0.164274
21	8	0.14524
22	8	0.147962
23	8	0.153995
24	9	0.183581
25	8	0.170905
26	8	0.179194
27	8	0.187456
28	9	0.238085
29	8	0.257309
30	8	0.26591
31	8	0.265726
27	7	0.15605
27	6	0.128484
26	7	0.15221
28	7	0.15605
26	6	0.126619
25	7	0.146978
25	6	0.123479
24	7	0.141319
23	7	0.135659
23	6	0.115906
22	7	0.131416
22	6	0.112818
21	7	0.129226
21	6	0.111022
20	7	0.129226
21	5	0.0910229
20	6	0.111022
22	5	0.092926
23	5	0.0954549
24	6	0.119693
25	5	0.100627
26	5	0.102301
27	5	0.102784
28	6	0.128484
28	5	0.102784
24	5	0.098041
20	5	0.0910229
15	7	0.129226
15	6	0.111022
14	7	0.131416
16	7	0.129226
14	6	0.112818
13	7	0.135659
13	6	0.115906
12	7	0.141319
11	7	0.146978
11	6	0.123479
10	7	0.15221
10	6	0.126619
9	7	0.15605
9	6	0.128484
8	7	0.15605
9	5	0.102784
8	6	0.128484
10	5	0.102301
11	5	0.100627
12	6	0.119693
13	5	0.0954549
14	5	0.092926
15	5	0.0910229
16	6	0.111022
16	5	0.0910229
12	5	0.098041
8	5	0.102784
3	7	0.184136
3	6	0.154479
2	7	0.183474
4	7	0.184136
2	6	0.154609
1	7	0.1831
1	6	0.154716
0	7	0.1831
1	5	0.126438
0	6	0.154716
2	5	0.125769
3	5	0.124693
4	6	0.154479
4	5	0.124693
0	5	0.126438
