Produced by "The Resistance", Tue Jun 18 20:11:32 2019
---------------------------------------------------------
Parameters: b = 4, l = 2, level = 2, crosswires = 1
---------------------------------------------------------
y	x	potential
4	9	0.215592
5	9	0.211912
5	10	0.211912
6	9	0.218885
7	9	0.225858
7	10	0.266479
8	9	0.225858
7	11	0.3071
7	12	0.347721
6	11	0.3071
8	11	0.3071
7	13	0.388342
7	14	0.428963
6	13	0.388342
8	13	0.388342
7	15	0.469584
7	16	0.5
6	15	0.479789
8	15	0.469584
5	15	0.489994
5	14	0.489994
5	16	0.5
4	15	0.490193
3	15	0.490392
3	14	0.490392
3	16	0.5
2	15	0.480982
1	15	0.471573
1	14	0.433736
1	16	0.5
0	15	0.471573
1	17	0.528427
1	18	0.566264
0	17	0.528427
2	17	0.519018
3	17	0.509608
3	18	0.509608
4	17	0.509807
5	17	0.510006
5	18	0.510006
6	17	0.520211
7	17	0.530416
7	18	0.571037
8	17	0.530416
7	19	0.611658
7	20	0.652279
6	19	0.611658
8	19	0.611658
7	21	0.6929
7	22	0.733521
6	21	0.6929
8	21	0.6929
7	23	0.774142
7	24	0.80779
6	23	0.781115
8	23	0.774142
5	23	0.788088
5	22	0.788088
5	24	0.79874
4	23	0.784408
3	23	0.780729
3	22	0.780729
3	24	0.78969
2	23	0.768087
1	23	0.755446
1	22	0.717609
1	24	0.780641
0	23	0.755446
1	25	0.805836
1	26	0.834623
0	25	0.805836
2	25	0.802244
3	25	0.798652
3	26	0.798652
4	25	0.804022
5	25	0.809393
5	26	0.809393
6	25	0.825415
7	25	0.841438
7	26	0.869617
8	25	0.862929
9	25	0.884421
9	24	0.884421
9	26	0.896863
10	25	0.89347
11	25	0.90252
11	24	0.90252
11	26	0.90252
12	25	0.91157
13	25	0.920619
13	24	0.920619
13	26	0.920619
14	25	0.929669
15	25	0.938718
15	24	0.938718
15	26	0.947768
16	25	0.938718
17	25	0.938718
17	24	0.938718
17	26	0.947768
18	25	0.929669
19	25	0.920619
19	24	0.920619
19	26	0.920619
20	25	0.91157
21	25	0.90252
21	24	0.90252
21	26	0.90252
22	25	0.89347
23	25	0.884421
23	24	0.884421
23	26	0.896863
24	25	0.862929
25	25	0.841438
25	24	0.80779
25	26	0.869617
26	25	0.825415
27	25	0.809393
27	24	0.79874
27	26	0.809393
28	25	0.804022
29	25	0.798652
29	24	0.78969
29	26	0.798652
30	25	0.802244
31	25	0.805836
31	24	0.780641
31	26	0.834623
32	25	0.805836
31	27	0.86341
31	28	0.892196
30	27	0.86341
32	27	0.86341
31	29	0.920983
31	30	0.94977
30	29	0.920983
32	29	0.920983
31	31	0.978557
30	31	0.985901
32	31	0.978557
29	31	0.993245
29	30	0.993245
28	31	0.993833
27	31	0.994422
27	30	0.994422
26	31	0.989432
25	31	0.984442
25	30	0.963543
24	31	0.984792
23	31	0.985142
23	30	0.96542
22	31	0.990357
21	31	0.995572
21	30	0.995572
20	31	0.99636
19	31	0.997147
19	30	0.997147
18	31	0.995082
17	31	0.993016
17	30	0.983966
16	31	0.993016
15	31	0.993016
15	30	0.983966
14	31	0.995082
13	31	0.997147
13	30	0.997147
12	31	0.99636
11	31	0.995572
11	30	0.995572
10	31	0.990357
9	31	0.985142
9	30	0.96542
8	31	0.984792
7	31	0.984442
7	30	0.963543
6	31	0.989432
5	31	0.994422
5	30	0.994422
4	31	0.993833
3	31	0.993245
3	30	0.993245
2	31	0.985901
1	31	0.978557
1	30	0.94977
0	31	0.978557
1	29	0.920983
1	28	0.892196
0	29	0.920983
2	29	0.920983
1	27	0.86341
0	27	0.86341
2	27	0.86341
7	29	0.942645
7	28	0.92022
6	29	0.942645
8	29	0.944171
9	29	0.945697
9	28	0.927501
10	29	0.945697
9	27	0.909305
8	27	0.90355
10	27	0.909305
7	27	0.897796
6	27	0.897796
15	29	0.974917
15	28	0.965867
14	29	0.974917
16	29	0.974917
17	29	0.974917
17	28	0.965867
18	29	0.974917
17	27	0.956818
16	27	0.956818
18	27	0.956818
15	27	0.956818
14	27	0.956818
23	29	0.945697
23	28	0.927501
22	29	0.945697
24	29	0.944171
25	29	0.942645
25	28	0.92022
26	29	0.942645
25	27	0.897796
24	27	0.90355
26	27	0.897796
23	27	0.909305
22	27	0.909305
31	23	0.755446
31	22	0.717609
30	23	0.768087
32	23	0.755446
29	23	0.780729
29	22	0.780729
28	23	0.784408
27	23	0.788088
27	22	0.788088
26	23	0.781115
25	23	0.774142
25	22	0.733521
24	23	0.774142
25	21	0.6929
25	20	0.652279
24	21	0.6929
26	21	0.6929
25	19	0.611658
25	18	0.571037
24	19	0.611658
26	19	0.611658
25	17	0.530416
25	16	0.5
24	17	0.530416
26	17	0.520211
27	17	0.510006
27	16	0.5
27	18	0.510006
28	17	0.509807
29	17	0.509608
29	16	0.5
29	18	0.509608
30	17	0.519018
31	17	0.528427
31	16	0.5
31	18	0.566264
32	17	0.528427
31	19	0.6041
31	20	0.641936
30	19	0.6041
32	19	0.6041
31	21	0.679773
30	21	0.679773
32	21	0.679773
31	15	0.471573
31	14	0.433736
30	15	0.480982
32	15	0.471573
29	15	0.490392
29	14	0.490392
28	15	0.490193
27	15	0.489994
27	14	0.489994
26	15	0.479789
25	15	0.469584
25	14	0.428963
24	15	0.469584
25	13	0.388342
25	12	0.347721
24	13	0.388342
26	13	0.388342
25	11	0.3071
25	10	0.266479
24	11	0.3071
26	11	0.3071
25	9	0.225858
24	9	0.225858
26	9	0.218885
27	9	0.211912
27	10	0.211912
28	9	0.215592
29	9	0.219271
29	10	0.219271
30	9	0.231913
31	9	0.244554
31	10	0.282391
32	9	0.244554
31	11	0.320227
31	12	0.358064
30	11	0.320227
32	11	0.320227
31	13	0.3959
30	13	0.3959
32	13	0.3959
1	21	0.679773
1	20	0.641936
0	21	0.679773
2	21	0.679773
1	19	0.6041
0	19	0.6041
2	19	0.6041
1	13	0.3959
1	12	0.358064
0	13	0.3959
2	13	0.3959
1	11	0.320227
0	11	0.320227
2	11	0.320227
1	5	0.13659
1	4	0.107804
0	5	0.13659
2	5	0.13659
1	3	0.0790167
0	3	0.0790167
2	3	0.0790167
7	5	0.102204
7	4	0.0797797
6	5	0.102204
8	5	0.0964499
9	5	0.0906955
9	4	0.0724991
10	5	0.0906955
9	3	0.0543028
8	3	0.0558289
10	3	0.0543028
7	3	0.0573551
6	3	0.0573551
15	5	0.0431825
15	4	0.0341329
14	5	0.0431825
16	5	0.0431825
17	5	0.0431825
17	4	0.0341329
18	5	0.0431825
17	3	0.0250833
16	3	0.0250833
18	3	0.0250833
15	3	0.0250833
14	3	0.0250833
23	5	0.0906955
23	4	0.0724991
22	5	0.0906955
24	5	0.0964499
25	5	0.102204
25	4	0.0797797
26	5	0.102204
25	3	0.0573551
24	3	0.0558289
26	3	0.0573551
23	3	0.0543028
22	3	0.0543028
