Produced by "The Resistance", Tue Jun 18 19:55:45 2019
---------------------------------------------------------
Parameters: b = 3, l = 1, level = 3, crosswires = 1
---------------------------------------------------------
y	x	potential
42	5	0.0532357
41	5	0.0605051
41	4	0.0467578
41	6	0.0766329
40	5	0.065394
39	5	0.0702829
39	4	0.0702829
39	6	0.0774008
38	5	0.0680539
37	5	0.0658249
37	4	0.0519609
37	6	0.0781688
36	5	0.0651161
35	5	0.0644073
35	4	0.0510609
35	6	0.0764812
34	5	0.064971
33	5	0.0655346
33	4	0.0655346
33	6	0.0719471
32	5	0.0596858
31	5	0.053837
31	4	0.0415116
31	6	0.0674131
30	5	0.0467376
29	5	0.0396381
29	4	0.0325387
29	6	0.0396381
28	5	0.0396381
27	5	0.0396381
27	4	0.0396381
27	6	0.0396381
26	5	0.0396381
25	5	0.0396381
25	4	0.0325387
25	6	0.0396381
24	5	0.0467376
23	5	0.053837
23	4	0.0415116
23	6	0.0674131
22	5	0.0596858
21	5	0.0655346
21	4	0.0655346
21	6	0.0719471
20	5	0.064971
19	5	0.0644073
19	4	0.0510609
19	6	0.0764812
18	5	0.0651161
17	5	0.0658249
17	4	0.0519609
17	6	0.0781688
16	5	0.0680539
15	5	0.0702829
15	4	0.0702829
15	6	0.0774008
14	5	0.065394
13	5	0.0605051
13	4	0.0467578
13	6	0.0766329
12	5	0.0532357
11	5	0.0459664
11	4	0.0375818
11	6	0.0459664
10	5	0.0470815
9	5	0.0481967
9	4	0.0481967
9	6	0.0481967
8	5	0.0493118
7	5	0.050427
7	4	0.0415364
7	6	0.050427
6	5	0.0604327
5	5	0.0704384
5	4	0.0541843
5	6	0.089564
4	5	0.0775725
3	5	0.0847065
3	4	0.0847065
3	6	0.0933715
2	5	0.0831757
1	5	0.0816448
1	4	0.0645797
1	6	0.097179
0	5	0.0816448
1	7	0.112713
1	8	0.133586
0	7	0.112713
2	7	0.107375
3	7	0.102036
3	8	0.102036
4	7	0.105363
5	7	0.10869
5	8	0.131142
6	7	0.10869
5	9	0.153594
5	10	0.176046
4	9	0.153594
6	9	0.153594
5	11	0.198499
5	12	0.217192
4	11	0.202257
6	11	0.198499
3	11	0.206016
3	10	0.206016
3	12	0.214681
2	11	0.20111
1	11	0.196204
1	10	0.175331
1	12	0.21217
0	11	0.196204
1	13	0.228136
1	14	0.246498
0	13	0.228136
2	13	0.225741
3	13	0.223346
3	14	0.223346
4	13	0.229616
5	13	0.235886
5	14	0.252934
6	13	0.243801
7	13	0.251716
7	12	0.251716
7	14	0.262602
8	13	0.248745
9	13	0.245774
9	12	0.245774
9	14	0.245774
10	13	0.242803
11	13	0.239832
11	12	0.239832
11	14	0.249824
12	13	0.226869
13	13	0.213906
13	12	0.193831
13	14	0.232698
14	13	0.202228
15	13	0.190549
15	12	0.182325
15	14	0.190549
16	13	0.187093
17	13	0.183638
17	12	0.17082
17	14	0.19763
18	13	0.179009
19	13	0.174379
19	12	0.162747
19	14	0.187693
20	13	0.168067
21	13	0.161755
21	12	0.156448
21	14	0.161755
22	13	0.16075
23	13	0.159745
23	12	0.150149
23	14	0.165473
24	13	0.162609
25	13	0.165473
25	12	0.165473
25	14	0.168337
26	13	0.165473
27	13	0.165473
27	12	0.165473
27	14	0.165473
28	13	0.165473
29	13	0.165473
29	12	0.165473
29	14	0.168337
30	13	0.162609
31	13	0.159745
31	12	0.150149
31	14	0.165473
32	13	0.16075
33	13	0.161755
33	12	0.156448
33	14	0.161755
34	13	0.168067
35	13	0.174379
35	12	0.162747
35	14	0.187693
36	13	0.179009
37	13	0.183638
37	12	0.17082
37	14	0.19763
38	13	0.187093
39	13	0.190549
39	12	0.182325
39	14	0.190549
40	13	0.202228
41	13	0.213906
41	12	0.193831
41	14	0.232698
42	13	0.226869
43	13	0.239832
43	12	0.239832
43	14	0.249824
44	13	0.242803
45	13	0.245774
45	12	0.245774
45	14	0.245774
46	13	0.248745
47	13	0.251716
47	12	0.251716
47	14	0.262602
48	13	0.243801
49	13	0.235886
49	12	0.217192
49	14	0.252934
50	13	0.229616
51	13	0.223346
51	12	0.214681
51	14	0.223346
52	13	0.225741
53	13	0.228136
53	12	0.21217
53	14	0.246498
54	13	0.228136
53	15	0.264859
53	16	0.283221
52	15	0.264859
54	15	0.264859
53	17	0.301582
53	18	0.316739
52	17	0.304786
54	17	0.301582
51	17	0.307991
51	16	0.307991
51	18	0.314903
50	17	0.304283
49	17	0.300575
49	16	0.285279
49	18	0.313068
48	17	0.29967
47	17	0.298765
47	16	0.286126
47	18	0.310199
46	17	0.299063
45	17	0.299362
45	16	0.299362
45	18	0.305278
44	17	0.293744
43	17	0.288127
43	16	0.273972
43	18	0.300356
42	17	0.284436
41	17	0.280745
41	16	0.266117
41	18	0.294629
40	17	0.277797
39	17	0.274849
39	16	0.274849
39	18	0.284216
38	17	0.262534
37	17	0.25022
37	16	0.230921
37	18	0.273803
36	17	0.233621
35	17	0.217022
35	16	0.209015
35	18	0.217022
34	17	0.208431
33	17	0.199839
33	16	0.199839
33	18	0.199839
32	17	0.191248
31	17	0.182656
31	16	0.176928
31	18	0.182656
30	17	0.179792
29	17	0.176928
29	16	0.174065
29	18	0.176928
28	17	0.176928
27	17	0.176928
27	16	0.176928
27	18	0.176928
26	17	0.176928
25	17	0.176928
25	16	0.174065
25	18	0.176928
24	17	0.179792
23	17	0.182656
23	16	0.176928
23	18	0.182656
22	17	0.191248
21	17	0.199839
21	16	0.199839
21	18	0.199839
20	17	0.208431
19	17	0.217022
19	16	0.209015
19	18	0.217022
18	17	0.233621
17	17	0.25022
17	16	0.230921
17	18	0.273803
16	17	0.262534
15	17	0.274849
15	16	0.274849
15	18	0.284216
14	17	0.277797
13	17	0.280745
13	16	0.266117
13	18	0.294629
12	17	0.284436
11	17	0.288127
11	16	0.273972
11	18	0.300356
10	17	0.293744
9	17	0.299362
9	16	0.299362
9	18	0.305278
8	17	0.299063
7	17	0.298765
7	16	0.286126
7	18	0.310199
6	17	0.29967
5	17	0.300575
5	16	0.285279
5	18	0.313068
4	17	0.304283
3	17	0.307991
3	16	0.307991
3	18	0.314903
2	17	0.304786
1	17	0.301582
1	16	0.283221
1	18	0.316739
0	17	0.301582
1	19	0.331896
1	20	0.352093
0	19	0.331896
2	19	0.326856
3	19	0.321816
3	20	0.321816
4	19	0.323688
5	19	0.325561
5	20	0.341889
6	19	0.323597
7	19	0.321634
7	20	0.336325
8	19	0.316414
9	19	0.311194
9	20	0.311194
10	19	0.31189
11	19	0.312586
11	20	0.327547
12	19	0.310549
13	19	0.308513
13	20	0.327826
14	19	0.301048
15	19	0.293583
15	20	0.293583
16	19	0.295484
17	19	0.297386
17	20	0.322871
18	19	0.297386
17	21	0.348356
17	22	0.373841
16	21	0.348356
18	21	0.348356
17	23	0.399325
17	24	0.421202
16	23	0.402934
18	23	0.399325
15	23	0.406543
15	22	0.406543
15	24	0.418225
14	23	0.39847
13	23	0.390396
13	22	0.368768
13	24	0.415249
12	23	0.379099
11	23	0.367802
11	22	0.355155
11	24	0.367802
10	23	0.369151
9	23	0.3705
9	22	0.3705
9	24	0.3705
8	23	0.371849
7	23	0.373198
7	22	0.362107
7	24	0.373198
6	23	0.385638
5	23	0.398077
5	22	0.378148
5	24	0.421538
4	23	0.406986
3	23	0.415894
3	22	0.415894
3	24	0.426407
2	23	0.414289
1	23	0.412684
1	22	0.392487
1	24	0.431276
0	23	0.412684
1	25	0.449868
1	26	0.474934
0	25	0.449868
2	25	0.443394
3	25	0.43692
3	26	0.43692
4	25	0.44096
5	25	0.444999
5	26	0.4725
6	25	0.444999
5	27	0.5
5	28	0.5275
4	27	0.5
6	27	0.5
5	29	0.555001
5	30	0.578462
4	29	0.55904
6	29	0.555001
3	29	0.56308
3	28	0.56308
3	30	0.573593
2	29	0.556606
1	29	0.550132
1	28	0.525066
1	30	0.568724
0	29	0.550132
1	31	0.587316
1	32	0.607513
0	31	0.587316
2	31	0.585711
3	31	0.584106
3	32	0.584106
4	31	0.593014
5	31	0.601923
5	32	0.621852
6	31	0.614362
7	31	0.626802
7	30	0.626802
7	32	0.637893
8	31	0.628151
9	31	0.6295
9	30	0.6295
9	32	0.6295
10	31	0.630849
11	31	0.632198
11	30	0.632198
11	32	0.644845
12	31	0.620901
13	31	0.609604
13	30	0.584751
13	32	0.631232
14	31	0.60153
15	31	0.593457
15	30	0.581775
15	32	0.593457
16	31	0.597066
17	31	0.600675
17	30	0.578798
17	32	0.626159
18	31	0.600675
17	33	0.651644
17	34	0.677129
16	33	0.651644
18	33	0.651644
17	35	0.702614
17	36	0.726197
16	35	0.704516
18	35	0.702614
15	35	0.706417
15	34	0.706417
15	36	0.715784
14	35	0.698952
13	35	0.691487
13	34	0.672174
13	36	0.705371
12	35	0.689451
11	35	0.687414
11	34	0.672453
11	36	0.699644
10	35	0.68811
9	35	0.688806
9	34	0.688806
9	36	0.694722
8	35	0.683586
7	35	0.678366
7	34	0.663675
7	36	0.689801
6	35	0.676403
5	35	0.674439
5	34	0.658111
5	36	0.686932
4	35	0.676312
3	35	0.678184
3	34	0.678184
3	36	0.685097
2	35	0.673144
1	35	0.668104
1	34	0.647907
1	36	0.683261
0	35	0.668104
1	37	0.698418
1	38	0.716779
0	37	0.698418
2	37	0.695214
3	37	0.692009
3	38	0.692009
4	37	0.695717
5	37	0.699425
5	38	0.714721
6	37	0.70033
7	37	0.701235
7	38	0.713874
8	37	0.700937
9	37	0.700638
9	38	0.700638
10	37	0.706256
11	37	0.711873
11	38	0.726028
12	37	0.715564
13	37	0.719255
13	38	0.733883
14	37	0.722203
15	37	0.725151
15	38	0.725151
16	37	0.737466
17	37	0.74978
17	38	0.769079
18	37	0.766379
19	37	0.782978
19	36	0.782978
19	38	0.790985
20	37	0.791569
21	37	0.800161
21	36	0.800161
21	38	0.800161
22	37	0.808752
23	37	0.817344
23	36	0.817344
23	38	0.823072
24	37	0.820208
25	37	0.823072
25	36	0.823072
25	38	0.825935
26	37	0.823072
27	37	0.823072
27	36	0.823072
27	38	0.823072
28	37	0.823072
29	37	0.823072
29	36	0.823072
29	38	0.825935
30	37	0.820208
31	37	0.817344
31	36	0.817344
31	38	0.823072
32	37	0.808752
33	37	0.800161
33	36	0.800161
33	38	0.800161
34	37	0.791569
35	37	0.782978
35	36	0.782978
35	38	0.790985
36	37	0.766379
37	37	0.74978
37	36	0.726197
37	38	0.769079
38	37	0.737466
39	37	0.725151
39	36	0.715784
39	38	0.725151
40	37	0.722203
41	37	0.719255
41	36	0.705371
41	38	0.733883
42	37	0.715564
43	37	0.711873
43	36	0.699644
43	38	0.726028
44	37	0.706256
45	37	0.700638
45	36	0.694722
45	38	0.700638
46	37	0.700937
47	37	0.701235
47	36	0.689801
47	38	0.713874
48	37	0.70033
49	37	0.699425
49	36	0.686932
49	38	0.714721
50	37	0.695717
51	37	0.692009
51	36	0.685097
51	38	0.692009
52	37	0.695214
53	37	0.698418
53	36	0.683261
53	38	0.716779
54	37	0.698418
53	39	0.735141
53	40	0.753502
52	39	0.735141
54	39	0.735141
53	41	0.771864
53	42	0.78783
52	41	0.774259
54	41	0.771864
51	41	0.776654
51	40	0.776654
51	42	0.785319
50	41	0.770384
49	41	0.764114
49	40	0.747066
49	42	0.782808
48	41	0.756199
47	41	0.748284
47	40	0.737398
47	42	0.748284
46	41	0.751255
45	41	0.754226
45	40	0.754226
45	42	0.754226
44	41	0.757197
43	41	0.760168
43	40	0.750176
43	42	0.760168
42	41	0.773131
41	41	0.786094
41	40	0.767302
41	42	0.806169
40	41	0.797772
39	41	0.809451
39	40	0.809451
39	42	0.817675
38	41	0.812907
37	41	0.816362
37	40	0.80237
37	42	0.82918
36	41	0.820991
35	41	0.825621
35	40	0.812307
35	42	0.837253
34	41	0.831933
33	41	0.838245
33	40	0.838245
33	42	0.843552
32	41	0.83925
31	41	0.840255
31	40	0.834527
31	42	0.849851
30	41	0.837391
29	41	0.834527
29	40	0.831663
29	42	0.834527
28	41	0.834527
27	41	0.834527
27	40	0.834527
27	42	0.834527
26	41	0.834527
25	41	0.834527
25	40	0.831663
25	42	0.834527
24	41	0.837391
23	41	0.840255
23	40	0.834527
23	42	0.849851
22	41	0.83925
21	41	0.838245
21	40	0.838245
21	42	0.843552
20	41	0.831933
19	41	0.825621
19	40	0.812307
19	42	0.837253
18	41	0.820991
17	41	0.816362
17	40	0.80237
17	42	0.82918
16	41	0.812907
15	41	0.809451
15	40	0.809451
15	42	0.817675
14	41	0.797772
13	41	0.786094
13	40	0.767302
13	42	0.806169
12	41	0.773131
11	41	0.760168
11	40	0.750176
11	42	0.760168
10	41	0.757197
9	41	0.754226
9	40	0.754226
9	42	0.754226
8	41	0.751255
7	41	0.748284
7	40	0.737398
7	42	0.748284
6	41	0.756199
5	41	0.764114
5	40	0.747066
5	42	0.782808
4	41	0.770384
3	41	0.776654
3	40	0.776654
3	42	0.785319
2	41	0.774259
1	41	0.771864
1	40	0.753502
1	42	0.78783
0	41	0.771864
1	43	0.803796
1	44	0.824669
0	43	0.803796
2	43	0.79889
3	43	0.793984
3	44	0.793984
4	43	0.797743
5	43	0.801501
5	44	0.823954
6	43	0.801501
5	45	0.846406
5	46	0.868858
4	45	0.846406
6	45	0.846406
5	47	0.89131
5	48	0.910436
4	47	0.894637
6	47	0.89131
3	47	0.897964
3	46	0.897964
3	48	0.906628
2	47	0.892625
1	47	0.887287
1	46	0.866414
1	48	0.902821
0	47	0.887287
1	49	0.918355
1	50	0.93542
0	49	0.918355
2	49	0.916824
3	49	0.915293
3	50	0.915293
4	49	0.922428
5	49	0.929562
5	50	0.945816
6	49	0.939567
7	49	0.949573
7	48	0.949573
7	50	0.958464
8	49	0.950688
9	49	0.951803
9	48	0.951803
9	50	0.951803
10	49	0.952918
11	49	0.954034
11	48	0.954034
11	50	0.962418
12	49	0.946764
13	49	0.939495
13	48	0.923367
13	50	0.953242
14	49	0.934606
15	49	0.929717
15	48	0.922599
15	50	0.929717
16	49	0.931946
17	49	0.934175
17	48	0.921831
17	50	0.948039
18	49	0.934884
19	49	0.935593
19	48	0.923519
19	50	0.948939
20	49	0.935029
21	49	0.934465
21	48	0.928053
21	50	0.934465
22	49	0.940314
23	49	0.946163
23	48	0.932587
23	50	0.958488
24	49	0.953262
25	49	0.960362
25	48	0.960362
25	50	0.967461
26	49	0.960362
27	49	0.960362
27	48	0.960362
27	50	0.960362
28	49	0.960362
29	49	0.960362
29	48	0.960362
29	50	0.967461
30	49	0.953262
31	49	0.946163
31	48	0.932587
31	50	0.958488
32	49	0.940314
33	49	0.934465
33	48	0.928053
33	50	0.934465
34	49	0.935029
35	49	0.935593
35	48	0.923519
35	50	0.948939
36	49	0.934884
37	49	0.934175
37	48	0.921831
37	50	0.948039
38	49	0.931946
39	49	0.929717
39	48	0.922599
39	50	0.929717
40	49	0.934606
41	49	0.939495
41	48	0.923367
41	50	0.953242
42	49	0.946764
43	49	0.954034
43	48	0.954034
43	50	0.962418
44	49	0.952918
45	49	0.951803
45	48	0.951803
45	50	0.951803
46	49	0.950688
47	49	0.949573
47	48	0.949573
47	50	0.958464
48	49	0.939567
49	49	0.929562
49	48	0.910436
49	50	0.945816
50	49	0.922428
51	49	0.915293
51	48	0.906628
51	50	0.915293
52	49	0.916824
53	49	0.918355
53	48	0.902821
53	50	0.93542
54	49	0.918355
53	51	0.952485
53	52	0.969551
52	51	0.952485
54	51	0.952485
53	53	0.986616
52	53	0.990296
54	53	0.986616
51	53	0.993977
51	52	0.993977
50	53	0.991635
49	53	0.989293
49	52	0.975682
48	53	0.989857
47	53	0.99042
47	52	0.978887
46	53	0.992935
45	53	0.995451
45	52	0.995451
44	53	0.993418
43	53	0.991385
43	52	0.981094
42	53	0.991028
41	53	0.990671
41	52	0.97883
40	53	0.992825
39	53	0.99498
39	52	0.99498
38	53	0.992114
37	53	0.989249
37	52	0.975576
36	53	0.989305
35	53	0.989361
35	52	0.975823
34	53	0.992315
33	53	0.99527
33	52	0.99527
32	53	0.993494
31	53	0.991718
31	52	0.981266
30	53	0.992112
29	53	0.992506
29	52	0.983534
28	53	0.99438
27	53	0.996253
27	52	0.996253
26	53	0.99438
25	53	0.992506
25	52	0.983534
24	53	0.992112
23	53	0.991718
23	52	0.981266
22	53	0.993494
21	53	0.99527
21	52	0.99527
20	53	0.992315
19	53	0.989361
19	52	0.975823
18	53	0.989305
17	53	0.989249
17	52	0.975576
16	53	0.992114
15	53	0.99498
15	52	0.99498
14	53	0.992825
13	53	0.990671
13	52	0.97883
12	53	0.991028
11	53	0.991385
11	52	0.981094
10	53	0.993418
9	53	0.995451
9	52	0.995451
8	53	0.992935
7	53	0.99042
7	52	0.978887
6	53	0.989857
5	53	0.989293
5	52	0.975682
4	53	0.991635
3	53	0.993977
3	52	0.993977
2	53	0.990296
1	53	0.986616
1	52	0.969551
0	53	0.986616
1	51	0.952485
0	51	0.952485
2	51	0.952485
5	51	0.96207
4	51	0.96207
6	51	0.964712
7	51	0.967354
8	51	0.967354
11	51	0.970803
10	51	0.970803
12	51	0.968896
13	51	0.966989
14	51	0.966989
17	51	0.961903
16	51	0.961903
18	51	0.962094
19	51	0.962286
20	51	0.962286
23	51	0.970814
22	51	0.970814
24	51	0.972687
25	51	0.974561
26	51	0.974561
29	51	0.974561
28	51	0.974561
30	51	0.972687
31	51	0.970814
32	51	0.970814
35	51	0.962286
34	51	0.962286
36	51	0.962094
37	51	0.961903
38	51	0.961903
41	51	0.966989
40	51	0.966989
42	51	0.968896
43	51	0.970803
44	51	0.970803
47	51	0.967354
46	51	0.967354
48	51	0.964712
49	51	0.96207
50	51	0.96207
53	47	0.887287
53	46	0.866414
52	47	0.892625
54	47	0.887287
51	47	0.897964
51	46	0.897964
50	47	0.894637
49	47	0.89131
49	46	0.868858
48	47	0.89131
49	45	0.846406
49	44	0.823954
48	45	0.846406
50	45	0.846406
49	43	0.801501
48	43	0.801501
50	43	0.797743
51	43	0.793984
51	44	0.793984
52	43	0.79889
53	43	0.803796
53	44	0.824669
54	43	0.803796
53	45	0.845542
52	45	0.845542
54	45	0.845542
41	47	0.907239
41	46	0.886991
40	47	0.91136
42	47	0.907239
39	47	0.915481
39	46	0.915481
38	47	0.912484
37	47	0.909487
37	46	0.893168
36	47	0.910466
35	47	0.911445
35	46	0.895252
34	47	0.916543
33	47	0.92164
33	46	0.92164
32	47	0.920326
31	47	0.919011
31	46	0.90412
30	47	0.919011
31	45	0.889229
31	44	0.874338
30	45	0.889229
32	45	0.889229
31	43	0.859448
30	43	0.859448
32	43	0.854153
33	43	0.848859
33	44	0.848859
34	43	0.848872
35	43	0.848884
35	44	0.863972
36	43	0.845441
37	43	0.841998
37	44	0.859423
38	43	0.833948
39	43	0.825898
39	44	0.825898
40	43	0.826071
41	43	0.826245
41	44	0.846493
42	43	0.826245
41	45	0.866742
40	45	0.866742
42	45	0.866742
37	45	0.876848
36	45	0.877954
38	45	0.876848
35	45	0.879059
34	45	0.879059
23	47	0.919011
23	46	0.90412
22	47	0.920326
24	47	0.919011
21	47	0.92164
21	46	0.92164
20	47	0.916543
19	47	0.911445
19	46	0.895252
18	47	0.910466
17	47	0.909487
17	46	0.893168
16	47	0.912484
15	47	0.915481
15	46	0.915481
14	47	0.91136
13	47	0.907239
13	46	0.886991
12	47	0.907239
13	45	0.866742
13	44	0.846493
12	45	0.866742
14	45	0.866742
13	43	0.826245
12	43	0.826245
14	43	0.826071
15	43	0.825898
15	44	0.825898
16	43	0.833948
17	43	0.841998
17	44	0.859423
18	43	0.845441
19	43	0.848884
19	44	0.863972
20	43	0.848872
21	43	0.848859
21	44	0.848859
22	43	0.854153
23	43	0.859448
23	44	0.874338
24	43	0.859448
23	45	0.889229
22	45	0.889229
24	45	0.889229
19	45	0.879059
18	45	0.877954
20	45	0.879059
17	45	0.876848
16	45	0.876848
1	45	0.845542
0	45	0.845542
2	45	0.845542
1	39	0.735141
0	39	0.735141
2	39	0.735141
5	39	0.730017
4	39	0.730017
6	39	0.728265
7	39	0.726512
8	39	0.726512
11	39	0.740184
10	39	0.740184
12	39	0.744347
13	39	0.748511
14	39	0.748511
17	39	0.788378
16	39	0.788378
18	39	0.793685
19	39	0.798992
20	39	0.798992
23	39	0.828799
22	39	0.828799
24	39	0.828799
25	39	0.828799
26	39	0.828799
29	39	0.828799
28	39	0.828799
30	39	0.828799
31	39	0.828799
32	39	0.828799
35	39	0.798992
34	39	0.798992
36	39	0.793685
37	39	0.788378
38	39	0.788378
41	39	0.748511
40	39	0.748511
42	39	0.744347
43	39	0.740184
44	39	0.740184
47	39	0.726512
46	39	0.726512
48	39	0.728265
49	39	0.730017
50	39	0.730017
53	35	0.668104
53	34	0.647907
52	35	0.673144
54	35	0.668104
51	35	0.678184
51	34	0.678184
50	35	0.676312
49	35	0.674439
49	34	0.658111
48	35	0.676403
47	35	0.678366
47	34	0.663675
46	35	0.683586
45	35	0.688806
45	34	0.688806
44	35	0.68811
43	35	0.687414
43	34	0.672453
42	35	0.689451
41	35	0.691487
41	34	0.672174
40	35	0.698952
39	35	0.706417
39	34	0.706417
38	35	0.704516
37	35	0.702614
37	34	0.677129
36	35	0.702614
37	33	0.651644
37	32	0.626159
36	33	0.651644
38	33	0.651644
37	31	0.600675
37	30	0.578798
36	31	0.600675
38	31	0.597066
39	31	0.593457
39	30	0.581775
39	32	0.593457
40	31	0.60153
41	31	0.609604
41	30	0.584751
41	32	0.631232
42	31	0.620901
43	31	0.632198
43	30	0.632198
43	32	0.644845
44	31	0.630849
45	31	0.6295
45	30	0.6295
45	32	0.6295
46	31	0.628151
47	31	0.626802
47	30	0.626802
47	32	0.637893
48	31	0.614362
49	31	0.601923
49	30	0.578462
49	32	0.621852
50	31	0.593014
51	31	0.584106
51	30	0.573593
51	32	0.584106
52	31	0.585711
53	31	0.587316
53	30	0.568724
53	32	0.607513
54	31	0.587316
53	33	0.62771
52	33	0.62771
54	33	0.62771
53	29	0.550132
53	28	0.525066
52	29	0.556606
54	29	0.550132
51	29	0.56308
51	28	0.56308
50	29	0.55904
49	29	0.555001
49	28	0.5275
48	29	0.555001
49	27	0.5
49	26	0.4725
48	27	0.5
50	27	0.5
49	25	0.444999
49	24	0.421538
48	25	0.444999
50	25	0.44096
51	25	0.43692
51	24	0.426407
51	26	0.43692
52	25	0.443394
53	25	0.449868
53	24	0.431276
53	26	0.474934
54	25	0.449868
53	27	0.5
52	27	0.5
54	27	0.5
53	23	0.412684
53	22	0.392487
52	23	0.414289
54	23	0.412684
51	23	0.415894
51	22	0.415894
50	23	0.406986
49	23	0.398077
49	22	0.378148
48	23	0.385638
47	23	0.373198
47	22	0.362107
47	24	0.373198
46	23	0.371849
45	23	0.3705
45	22	0.3705
45	24	0.3705
44	23	0.369151
43	23	0.367802
43	22	0.355155
43	24	0.367802
42	23	0.379099
41	23	0.390396
41	22	0.368768
41	24	0.415249
40	23	0.39847
39	23	0.406543
39	22	0.406543
39	24	0.418225
38	23	0.402934
37	23	0.399325
37	22	0.373841
37	24	0.421202
36	23	0.399325
37	25	0.443078
37	26	0.471539
36	25	0.443078
38	25	0.436492
39	25	0.429907
39	26	0.429907
40	25	0.435004
41	25	0.440101
41	26	0.470051
42	25	0.440101
41	27	0.5
41	28	0.529949
40	27	0.5
42	27	0.5
41	29	0.559899
40	29	0.564996
42	29	0.559899
39	29	0.570093
39	28	0.570093
38	29	0.563508
37	29	0.556922
37	28	0.528461
36	29	0.556922
37	27	0.5
36	27	0.5
38	27	0.5
37	21	0.348356
37	20	0.322871
36	21	0.348356
38	21	0.348356
37	19	0.297386
36	19	0.297386
38	19	0.295484
39	19	0.293583
39	20	0.293583
40	19	0.301048
41	19	0.308513
41	20	0.327826
42	19	0.310549
43	19	0.312586
43	20	0.327547
44	19	0.31189
45	19	0.311194
45	20	0.311194
46	19	0.316414
47	19	0.321634
47	20	0.336325
48	19	0.323597
49	19	0.325561
49	20	0.341889
50	19	0.323688
51	19	0.321816
51	20	0.321816
52	19	0.326856
53	19	0.331896
53	20	0.352093
54	19	0.331896
53	21	0.37229
52	21	0.37229
54	21	0.37229
49	21	0.358218
48	21	0.354618
50	21	0.358218
47	21	0.351017
46	21	0.351017
43	21	0.342509
42	21	0.344824
44	21	0.342509
41	21	0.34714
40	21	0.34714
49	33	0.641782
48	33	0.645382
50	33	0.641782
47	33	0.648983
46	33	0.648983
43	33	0.657491
42	33	0.655176
44	33	0.657491
41	33	0.65286
40	33	0.65286
1	33	0.62771
0	33	0.62771
2	33	0.62771
5	33	0.641782
4	33	0.641782
6	33	0.645382
7	33	0.648983
8	33	0.648983
11	33	0.657491
10	33	0.657491
12	33	0.655176
13	33	0.65286
14	33	0.65286
17	29	0.556922
17	28	0.528461
16	29	0.563508
18	29	0.556922
15	29	0.570093
15	28	0.570093
14	29	0.564996
