Produced by "The Resistance", Tue Jun 18 20:05:38 2019
---------------------------------------------------------
Parameters: b = 3, l = 1, level = 1, crosswires = 9
---------------------------------------------------------
y	x	potential
21	4	0.098176
22	4	0.103189
23	4	0.107707
24	4	0.111571
25	4	0.114726
26	4	0.117182
27	4	0.118973
28	4	0.120141
29	4	0.120715
30	3	0.090019
29	5	0.151987
30	4	0.120715
28	5	0.151296
27	5	0.149886
26	5	0.147703
25	5	0.144674
24	5	0.140713
23	5	0.135751
22	5	0.129788
21	5	0.122979
20	4	0.092974
19	5	0.10849
18	5	0.102204
17	5	0.0974078
16	5	0.094423
15	5	0.093412
14	5	0.094423
13	5	0.0974078
12	5	0.102204
11	5	0.10849
10	4	0.092974
9	5	0.122979
8	5	0.129788
7	5	0.135751
6	5	0.140713
5	5	0.144674
4	5	0.147703
3	5	0.149886
2	5	0.151296
1	5	0.151987
0	4	0.120715
1	6	0.18395
0	5	0.151987
2	6	0.18317
3	6	0.18157
4	6	0.179072
5	6	0.175554
6	6	0.170855
7	6	0.164796
8	6	0.157236
9	6	0.148216
10	5	0.115734
11	6	0.128248
12	6	0.119668
13	6	0.113227
14	6	0.109274
15	6	0.107945
16	6	0.109274
17	6	0.113227
18	6	0.119668
19	6	0.128248
20	5	0.115734
21	6	0.148216
22	6	0.157236
23	6	0.164796
24	6	0.170855
25	6	0.175554
26	6	0.179072
27	6	0.18157
28	6	0.18317
29	6	0.18395
30	5	0.151987
29	7	0.216692
30	6	0.18395
28	7	0.215863
27	7	0.214154
26	7	0.211461
25	7	0.207614
24	7	0.202357
23	7	0.195342
22	7	0.186142
21	7	0.174419
20	6	0.138232
19	7	0.146601
18	7	0.134994
17	7	0.126559
16	7	0.121501
15	7	0.11982
14	7	0.121501
13	7	0.126559
12	7	0.134994
11	7	0.146601
10	6	0.138232
9	7	0.174419
8	7	0.186142
7	7	0.195342
6	7	0.202357
5	7	0.207614
4	7	0.211461
3	7	0.214154
2	7	0.215863
1	7	0.216692
0	6	0.18395
1	8	0.250264
0	7	0.216692
2	8	0.249435
3	8	0.247722
4	8	0.245006
5	8	0.241082
6	8	0.235619
7	8	0.228073
8	8	0.21757
9	8	0.202808
10	7	0.16051
11	8	0.162654
12	8	0.147147
13	8	0.136514
14	8	0.130351
15	8	0.128334
16	8	0.130351
17	8	0.136514
18	8	0.147147
19	8	0.162654
20	7	0.16051
21	8	0.202808
22	8	0.21757
23	8	0.228073
24	8	0.235619
25	8	0.241082
26	8	0.245006
27	8	0.247722
28	8	0.249435
29	8	0.250264
30	7	0.216692
29	9	0.284666
30	8	0.250264
28	9	0.283891
27	9	0.282292
26	9	0.279757
25	9	0.276092
24	9	0.270962
23	9	0.263762
22	9	0.253256
21	9	0.236513
20	8	0.182731
19	9	0.174135
18	9	0.154427
17	9	0.141998
16	9	0.135055
15	9	0.132815
14	9	0.135055
13	9	0.141998
12	9	0.154427
11	9	0.174135
10	8	0.182731
9	9	0.236513
8	9	0.253256
7	9	0.263762
6	9	0.270962
5	9	0.276092
4	9	0.279757
3	9	0.282292
2	9	0.283891
1	9	0.284666
0	8	0.250264
1	10	0.319841
0	9	0.284666
2	10	0.319173
3	10	0.317798
4	10	0.315639
5	10	0.312565
6	10	0.308376
7	10	0.302756
8	10	0.295179
9	10	0.284665
10	9	0.205324
11	10	0.174135
12	10	0.154427
13	10	0.141998
14	10	0.135055
15	10	0.132815
16	10	0.135055
17	10	0.141998
18	10	0.154427
19	10	0.174135
20	9	0.205324
21	10	0.284665
22	10	0.295179
23	10	0.302756
24	10	0.308376
25	10	0.312565
26	10	0.315639
27	10	0.317798
28	10	0.319173
29	10	0.319841
30	9	0.284666
29	11	0.355017
29	12	0.390755
28	11	0.354454
30	11	0.355017
28	12	0.390322
27	11	0.353304
27	12	0.389444
26	11	0.351521
26	12	0.388102
25	11	0.349039
25	12	0.38628
24	11	0.34579
24	12	0.383994
23	11	0.34175
23	12	0.38135
22	11	0.337103
22	12	0.378666
21	11	0.332817
21	12	0.376682
20	11	0.332817
21	13	0.418564
20	12	0.376682
22	13	0.419527
23	13	0.420992
24	13	0.422557
25	13	0.423984
26	13	0.425162
27	13	0.426048
28	13	0.426636
29	13	0.426927
30	12	0.390755
29	14	0.463391
30	13	0.426927
28	14	0.463244
27	14	0.462951
26	14	0.462513
25	14	0.461939
24	14	0.461257
23	14	0.460534
22	14	0.459886
21	14	0.459483
20	13	0.418564
21	15	0.5
20	14	0.459483
22	15	0.5
23	15	0.5
24	15	0.5
25	15	0.5
26	15	0.5
27	15	0.5
28	15	0.5
29	15	0.5
30	14	0.463391
29	16	0.536609
30	15	0.5
28	16	0.536756
27	16	0.537049
26	16	0.537487
25	16	0.538061
24	16	0.538743
23	16	0.539466
22	16	0.540114
21	16	0.540517
20	15	0.5
21	17	0.581436
20	16	0.540517
22	17	0.580473
23	17	0.579008
24	17	0.577443
25	17	0.576016
26	17	0.574838
27	17	0.573952
28	17	0.573364
29	17	0.573073
30	16	0.536609
29	18	0.609245
30	17	0.573073
28	18	0.609678
27	18	0.610556
26	18	0.611898
25	18	0.61372
24	18	0.616006
23	18	0.61865
22	18	0.621334
21	18	0.623318
20	17	0.581436
21	19	0.667183
20	18	0.623318
22	19	0.662897
23	19	0.65825
24	19	0.65421
25	19	0.650961
26	19	0.648479
27	19	0.646696
28	19	0.645546
29	19	0.644983
30	18	0.609245
29	20	0.680159
30	19	0.644983
28	20	0.680827
27	20	0.682202
26	20	0.684361
25	20	0.687435
24	20	0.691624
23	20	0.697244
22	20	0.704821
21	20	0.715335
20	19	0.667183
21	21	0.763487
21	22	0.797192
20	21	0.794676
22	21	0.746744
22	22	0.78243
23	21	0.736238
23	22	0.771927
24	21	0.729038
24	22	0.764381
25	21	0.723908
25	22	0.758918
26	21	0.720243
26	22	0.754994
27	21	0.717708
27	22	0.752278
28	21	0.716109
28	22	0.750565
29	21	0.715334
29	22	0.749736
30	21	0.715334
29	23	0.783308
30	22	0.749736
28	23	0.784137
27	23	0.785846
26	23	0.788539
25	23	0.792386
24	23	0.797643
23	23	0.804658
22	23	0.813858
21	23	0.825581
20	22	0.817269
19	22	0.837346
19	21	0.825865
19	23	0.853399
18	22	0.852853
18	21	0.845573
18	23	0.865006
17	22	0.863486
17	21	0.858002
17	23	0.873441
16	22	0.869649
16	21	0.864945
16	23	0.878499
15	22	0.871666
15	21	0.867185
15	23	0.88018
14	22	0.869649
14	21	0.864945
14	23	0.878499
13	22	0.863486
13	21	0.858002
13	23	0.873441
12	22	0.852853
12	21	0.845573
12	23	0.865006
11	22	0.837346
11	21	0.825865
11	23	0.853399
10	22	0.817269
9	22	0.797192
9	21	0.763487
9	23	0.825581
8	22	0.78243
8	21	0.746744
8	23	0.813858
7	22	0.771927
7	21	0.736238
7	23	0.804658
6	22	0.764381
6	21	0.729038
6	23	0.797643
5	22	0.758918
5	21	0.723908
5	23	0.792386
4	22	0.754994
4	21	0.720243
4	23	0.788539
3	22	0.752278
3	21	0.717708
3	23	0.785846
2	22	0.750565
2	21	0.716109
2	23	0.784137
1	22	0.749736
1	21	0.715334
1	23	0.783308
0	22	0.749736
1	24	0.81605
0	23	0.783308
2	24	0.81683
3	24	0.81843
4	24	0.820928
5	24	0.824446
6	24	0.829145
7	24	0.835204
8	24	0.842764
9	24	0.851784
10	23	0.83949
11	24	0.871752
12	24	0.880332
13	24	0.886773
14	24	0.890726
15	24	0.892055
16	24	0.890726
17	24	0.886773
18	24	0.880332
19	24	0.871752
20	23	0.83949
21	24	0.851784
22	24	0.842764
23	24	0.835204
24	24	0.829145
25	24	0.824446
26	24	0.820928
27	24	0.81843
28	24	0.81683
29	24	0.81605
30	23	0.783308
29	25	0.848013
30	24	0.81605
28	25	0.848704
27	25	0.850114
26	25	0.852297
25	25	0.855326
24	25	0.859287
23	25	0.864249
22	25	0.870212
21	25	0.877021
20	24	0.861768
19	25	0.89151
18	25	0.897796
17	25	0.902592
16	25	0.905577
15	25	0.906588
14	25	0.905577
13	25	0.902592
12	25	0.897796
11	25	0.89151
10	24	0.861768
9	25	0.877021
8	25	0.870212
7	25	0.864249
6	25	0.859287
5	25	0.855326
4	25	0.852297
3	25	0.850114
2	25	0.848704
1	25	0.848013
0	24	0.81605
1	26	0.879285
0	25	0.848013
2	26	0.879859
3	26	0.881027
4	26	0.882818
5	26	0.885274
6	26	0.888429
7	26	0.892293
8	26	0.896811
9	26	0.901824
10	25	0.884266
11	26	0.912228
12	26	0.916749
13	26	0.920224
14	26	0.922402
15	26	0.923143
16	26	0.922402
17	26	0.920224
18	26	0.916749
19	26	0.912228
20	25	0.884266
21	26	0.901824
22	26	0.896811
23	26	0.892293
24	26	0.888429
25	26	0.885274
26	26	0.882818
27	26	0.881027
28	26	0.879859
29	26	0.879285
30	25	0.848013
29	27	0.909981
30	26	0.879285
28	27	0.910422
27	27	0.911315
26	27	0.912675
25	27	0.914522
24	27	0.916863
23	27	0.919682
22	27	0.922917
21	27	0.926437
20	26	0.907026
19	27	0.933627
18	27	0.936747
17	27	0.939152
16	27	0.940664
15	27	0.94118
14	27	0.940664
13	27	0.939152
12	27	0.936747
11	27	0.933627
10	26	0.907026
9	27	0.926437
8	27	0.922917
7	27	0.919682
6	27	0.916863
5	27	0.914522
4	27	0.912675
3	27	0.911315
2	27	0.910422
1	27	0.909981
0	26	0.879285
1	28	0.940236
0	27	0.909981
2	28	0.940534
3	28	0.941135
4	28	0.942047
5	28	0.943275
6	28	0.944818
7	28	0.946656
8	28	0.948738
9	28	0.950976
10	27	0.930032
11	28	0.955501
12	28	0.95746
13	28	0.958972
14	28	0.959924
15	28	0.960249
16	28	0.959924
17	28	0.958972
18	28	0.95746
19	28	0.955501
20	27	0.930032
21	28	0.950976
22	28	0.948738
23	28	0.946656
24	28	0.944818
25	28	0.943275
26	28	0.942047
27	28	0.941135
28	28	0.940534
29	28	0.940236
30	27	0.909981
29	29	0.970193
30	28	0.940236
28	29	0.970343
27	29	0.970645
26	29	0.971101
25	29	0.971714
24	29	0.972479
23	29	0.973385
22	29	0.974403
21	29	0.975491
20	28	0.953238
19	29	0.977677
18	29	0.978622
17	29	0.979351
16	29	0.979811
15	29	0.979968
14	29	0.979811
13	29	0.979351
12	29	0.978622
11	29	0.977677
10	28	0.953238
9	29	0.975491
8	29	0.974403
7	29	0.973385
6	29	0.972479
5	29	0.971714
4	29	0.971101
3	29	0.970645
2	29	0.970343
1	29	0.970193
0	28	0.940236
0	29	0.970193
10	29	0.976584
20	29	0.976584
30	29	0.970193
1	20	0.680159
0	21	0.715334
2	20	0.680827
3	20	0.682202
4	20	0.684361
5	20	0.687435
6	20	0.691624
7	20	0.697244
8	20	0.704821
9	20	0.715335
10	21	0.794676
11	20	0.825865
12	20	0.845573
13	20	0.858002
14	20	0.864945
15	20	0.867185
16	20	0.864945
17	20	0.858002
18	20	0.845573
19	20	0.825865
9	19	0.667183
9	18	0.623318
8	19	0.662897
10	19	0.667183
8	18	0.621334
7	19	0.65825
7	18	0.61865
6	19	0.65421
6	18	0.616006
5	19	0.650961
5	18	0.61372
4	19	0.648479
4	18	0.611898
3	19	0.646696
3	18	0.610556
2	19	0.645546
2	18	0.609678
1	19	0.644983
1	18	0.609245
0	19	0.644983
1	17	0.573073
0	18	0.609245
2	17	0.573364
3	17	0.573952
4	17	0.574838
5	17	0.576016
6	17	0.577443
7	17	0.579008
8	17	0.580473
9	17	0.581436
10	18	0.623318
9	16	0.540517
10	17	0.581436
8	16	0.540114
7	16	0.539466
6	16	0.538743
5	16	0.538061
4	16	0.537487
3	16	0.537049
2	16	0.536756
1	16	0.536609
0	17	0.573073
1	15	0.5
0	16	0.536609
2	15	0.5
3	15	0.5
4	15	0.5
5	15	0.5
6	15	0.5
7	15	0.5
8	15	0.5
9	15	0.5
10	16	0.540517
9	14	0.459483
10	15	0.5
8	14	0.459886
7	14	0.460534
6	14	0.461257
5	14	0.461939
4	14	0.462513
3	14	0.462951
2	14	0.463244
1	14	0.463391
0	15	0.5
1	13	0.426927
0	14	0.463391
2	13	0.426636
3	13	0.426048
4	13	0.425162
5	13	0.423984
6	13	0.422557
7	13	0.420992
8	13	0.419527
9	13	0.418564
10	14	0.459483
9	12	0.376682
10	13	0.418564
8	12	0.378666
7	12	0.38135
6	12	0.383994
5	12	0.38628
4	12	0.388102
3	12	0.389444
2	12	0.390322
1	12	0.390755
0	13	0.426927
1	11	0.355017
0	12	0.390755
2	11	0.354454
3	11	0.353304
4	11	0.351521
5	11	0.349039
6	11	0.34579
7	11	0.34175
8	11	0.337103
9	11	0.332817
10	12	0.376682
10	11	0.332817
0	11	0.355017
